time [ms],amplitude [mV] - raw,amplitude [mV] - filtered,trigger
0.0006510416666666666,0.01881720430107527,1.714110400524029e-10,0.0
0.0013020833333333333,0.0186950146627566,2.1626337580935495e-09,0.0
0.001953125,0.0186950146627566,1.366384861416533e-08,0.0
0.0026041666666666665,0.01857282502443793,5.832018422181322e-08,0.0
0.003255208333333333,0.018328445747800588,1.9118536539583372e-07,0.0
0.0039062499999999996,0.018450635386119258,5.178653808047884e-07,0.0
0.004557291666666666,0.018328445747800588,1.2148585615963168e-06,0.0
0.005208333333333333,0.01857282502443793,2.548980348135175e-06,0.0
0.005859375,0.018450635386119258,4.8943272851416125e-06,0.0
0.006510416666666667,0.01857282502443793,8.745716320309999e-06,0.0
0.007161458333333334,0.01857282502443793,1.472792246264985e-05,0.0
0.0078125,0.018450635386119258,2.3600344551865962e-05,0.0
0.008463541666666666,0.01857282502443793,3.6256975656992114e-05,0.0
0.009114583333333332,0.01881720430107527,5.3721758455014013e-05,0.0
0.009765624999999998,0.01893939393939394,7.713958743459758e-05,0.0
0.010416666666666664,0.01893939393939394,0.0001077633808623235,0.0
0.01106770833333333,0.01906158357771261,0.0001469377540666679,0.0
0.011718749999999997,0.01893939393939394,0.0001960798662479735,0.0
0.012369791666666663,0.01881720430107527,0.00025665801291504837,0.0
0.013020833333333329,0.0186950146627566,0.00033016852034849323,0.0
0.013671874999999995,0.018450635386119258,0.00041811147407934466,0.0
0.014322916666666661,0.018328445747800588,0.0005219657887327955,0.0
0.014973958333333327,0.018328445747800588,0.0006431641097189546,0.0
0.015624999999999993,0.018450635386119258,0.0007830680330962166,0.0
0.01627604166666666,0.018328445747800588,0.0009429441376249665,0.0
0.01692708333333333,0.018328445747800588,0.0011239413187609576,0.0
0.017578124999999997,0.018328445747800588,0.001327069869973619,0.0
0.018229166666666664,0.0186950146627566,0.0015531826853452397,0.0
0.018880208333333332,0.01881720430107527,0.0018029589007617821,0.0
0.01953125,0.0186950146627566,0.0020768902549238603,0.0
0.020182291666666668,0.01893939393939394,0.002375270393108636,0.0
0.020833333333333336,0.01893939393939394,0.002698187238220685,0.0
0.021484375000000003,0.01906158357771261,0.00304551845686072,0.0
0.02213541666666667,0.01893939393939394,0.0034169299819518583,0.0
0.02278645833333334,0.0186950146627566,0.003811877494179911,0.0
0.023437500000000007,0.0186950146627566,0.004229610691385736,0.0
0.024088541666666675,0.01857282502443793,0.004669180108518539,0.0
0.024739583333333343,0.01857282502443793,0.005129446222749393,0.0
0.02539062500000001,0.018450635386119258,0.0056090905877095336,0.0
0.026041666666666678,0.018450635386119258,0.006106628756874506,0.0
0.026692708333333346,0.018450635386119258,0.0066204247618626855,0.0
0.027343750000000014,0.018450635386119258,0.007148706914724456,0.0
0.02799479166666668,0.01857282502443793,0.007689584711976399,0.0
0.02864583333333335,0.01857282502443793,0.008241066629465834,0.0
0.029296875000000017,0.01857282502443793,0.008801078604669525,0.0
0.029947916666666685,0.018450635386119258,0.009367482999199478,0.0
0.030598958333333353,0.0186950146627566,0.009938097819127521,0.0
0.03125000000000002,0.0186950146627566,0.010510715964004262,0.0
0.031901041666666685,0.0186950146627566,0.011083124293698997,0.0
0.03255208333333335,0.01881720430107527,0.011653122327543465,0.0
0.033203125000000014,0.01881720430107527,0.012218540399971865,0.0
0.03385416666666668,0.01893939393939394,0.0127772571006926,0.0
0.03450520833333334,0.01881720430107527,0.013327215839182456,0.0
0.03515625000000001,0.0186950146627566,0.013866440383061942,0.0
0.03580729166666667,0.0186950146627566,0.014393049217698822,0.0
0.036458333333333336,0.018450635386119258,0.01490526857192715,0.0
0.037109375,0.018450635386119258,0.015401443969140949,0.0
0.037760416666666664,0.018328445747800588,0.01588005019387433,0.0
0.03841145833333333,0.018328445747800588,0.016339699603362328,0.0
0.03906249999999999,0.018328445747800588,0.016779148758714498,0.0
0.03971354166666666,0.018206256109481917,0.017197303394307976,0.0
0.04036458333333332,0.018328445747800588,0.017593221776315972,0.0
0.041015624999999986,0.01857282502443793,0.017966116524086653,0.0
0.04166666666666665,0.01881720430107527,0.018315354998818513,0.0
0.042317708333333315,0.01881720430107527,0.018640458405042325,0.0
0.04296874999999998,0.01893939393939394,0.01894109976919041,0.0
0.043619791666666644,0.01881720430107527,0.019217100931364823,0.0
0.04427083333333331,0.01893939393939394,0.019468428633890412,0.0
0.04492187499999997,0.01893939393939394,0.01969518975278458,0.0
0.04557291666666664,0.0186950146627566,0.019897625708979193,0.0
0.0462239583333333,0.01881720430107527,0.02007610609797458,0.0
0.046874999999999965,0.0186950146627566,0.02023112157506508,0.0
0.04752604166666663,0.01857282502443793,0.020363276038624836,0.0
0.048177083333333294,0.01857282502443793,0.02047327817058388,0.0
0.04882812499999996,0.018450635386119258,0.020561932406736743,0.0
0.04947916666666662,0.018450635386119258,0.020630129418992407,0.0
