time,amplitude - raw,amplitude - filtered,trigger
0.4140625,923.5153958944281,901.6563940301203,0.0
0.41796875,929.139173998045,903.5053146991006,0.0
0.421875,928.6504154447703,904.6361746945283,0.0
0.42578125,909.833211143695,903.8039493246025,0.0
0.4296875,927.6820625610948,906.5730074012594,0.0
0.43359375,933.3027859237536,907.9952062325322,0.0
0.4375,932.810972629521,908.7219993261992,0.0
0.44140625,941.4833822091887,910.3184204284141,0.0
0.4453125,944.0417277614858,911.2529536416381,0.0
0.44921875,928.2701001955035,910.294288661133,0.0
0.453125,927.7798142717498,910.8366700971923,0.0
0.45703125,930.3442693059628,911.6286632705388,0.0
0.4609375,929.8524560117302,912.05856200216,0.0
0.46484375,935.470124633431,913.0673348218195,0.0
0.46875,938.0299975562071,913.7397566984447,0.0
0.47265625,925.3146383186706,912.8434955440006,0.0
0.4765625,918.7148704789834,912.533843816546,0.0
0.48046875,918.2276392961877,912.7918575355101,0.0
0.484375,914.6856671554252,912.6825171698041,0.0
0.48828125,920.309445259042,913.4486092607485,0.0
0.4921875,922.8754276637342,913.8612089847666,0.0
0.49609375,916.2756598240469,913.3113619215198,0.0
0.5,903.5694648093842,912.0993567979151,0.0
0.50390625,903.0883431085044,912.063651982292,0.0
0.5078125,896.497739491691,911.3303396599276,0.0
0.51171875,899.0744134897361,911.4456632685875,0.0
0.515625,898.5948191593353,911.1709365020483,0.0
0.51953125,895.0604838709677,910.5113801724399,0.0
0.5234375,891.5276759530792,909.7744736294048,0.0
0.52734375,894.1058773216031,909.5781989213501,0.0
0.53125,884.4635874877811,908.0623420032395,0.0
0.53515625,887.0448435972629,907.7029678490727,0.0
0.5390625,883.5150904203324,906.6371691612947,0.0
0.54296875,879.9868646138807,905.4867435142662,0.0
0.546875,891.733870967742,905.8062295037709,0.0
0.55078125,897.3652859237536,905.449209760041,0.0
0.5546875,890.7746823069403,903.8197166720174,0.0
0.55859375,890.2966153470186,902.7804907183189,0.0
0.5625,889.8185483870967,901.7095546686782,0.0
0.56640625,880.1762585532747,899.6759396769866,0.0
0.5703125,901.0859604105572,900.7135148538162,0.0
0.57421875,906.711265884653,900.2017354432991,0.0
0.578125,903.1692937438904,898.7953653950995,0.0
0.58203125,905.7383308895406,898.0518952010657,0.0
0.5859375,902.196358748778,896.7334028791958,0.0
0.58984375,889.4916911045943,894.5235890827734,0.0
0.59375,907.3405425219942,895.4439352119222,0.0
0.59765625,912.9612658846529,895.1731515141965,0.0
0.6015625,909.4147116324536,894.049656811681,0.0
0.60546875,915.0339076246333,893.9397802721583,0.0
0.609375,914.5405669599218,893.2989236940111,0.0
0.61328125,898.7735215053763,891.1937224236452,0.0
0.6171875,904.3972996089931,891.3239164321814,0.0
0.62109375,906.9632820136853,891.2017053867197,0.0
0.625,903.4182551319648,890.5243891010253,0.0
0.62890625,909.0389784946236,890.8420944903147,0.0
0.6328125,911.6019061583577,890.9195692237288,0.0
0.63671875,898.8896016617791,889.5176015385423,0.0
0.640625,889.238147605083,888.4726017235101,0.0
0.64453125,891.8102394916912,888.6858813166214,0.0
0.6484375,885.2165811339198,887.97468209876,0.0
0.65234375,890.8449413489736,888.5037862164562,0.0
0.65625,887.306023949169,888.1005650885227,0.0
0.66015625,886.8233748778104,888.0044538098903,0.0
0.6640625,868.0122800586511,886.0284241282093,0.0
0.66796875,867.5387952101662,885.8632188027802,0.0
0.671875,857.901087487781,884.6913850080845,0.0
0.67578125,860.4869257086999,884.670310607667,0.0
0.6796875,860.016495601173,884.2442488665331,0.0
0.68359375,859.5460654936461,883.7272583713242,0.0
0.6875,843.8019305962855,881.5615545131819,0.0
0.69140625,843.3391373411534,880.8268718921166,0.0
0.6953125,833.7121212121211,879.023997184217,0.0
0.69921875,833.2539100684261,878.0036268866758,0.0
0.703125,829.7409579667644,876.5190532008827,0.0
0.70703125,832.3390151515151,875.5039279590432,0.0
0.7109375,828.8260630498534,873.7248420931902,0.0
0.71484375,831.4241202346041,872.4307250289177,0.0
0.71875,821.8016862170088,869.76616946898,0.0
0.72265625,821.3480571847507,867.9007282568435,0.0
0.7265625,814.7849462365591,865.2809425872225,0.0
0.73046875,811.2796309872923,862.8369721051031,0.0
0.734375,826.104288856305,862.1284884997881,0.0
0.73828125,831.7570869990225,860.4005908085192,0.0
0.7421875,825.187866568915,857.3779482900123,0.0
0.74609375,824.7311827956989,854.9307348724292,0.0
0.75,818.1650171065494,851.8208144399986,0.0
0.75390625,808.547165200391,848.3558071342779,0.0
0.7578125,829.4813049853373,847.9504961080974,0.0
0.76171875,838.1857893450635,846.3038707516826,0.0
0.765625,831.611986803519,843.1509773107379,0.0
0.76953125,834.2054618768328,840.9856513130876,0.0
0.7734375,830.6879276637341,838.263879985561,0.0
0.77734375,814.9529569892472,834.3645548917981,0.0
0.78125,832.8277737047899,833.9313864271052,0.0
0.78515625,835.4197214076246,832.0242637612643,0.0
0.7890625,831.9006598240469,829.6031560531991,0.0
0.79296875,837.5473484848485,828.2267335851261,0.0
0.796875,837.0815004887586,826.3557636390761,0.0
0.80078125,821.3419477028348,823.0618629581793,0.0
0.8046875,823.9384775171065,821.7374816148987,0.0
0.80859375,823.4787390029326,820.2025794597324,0.0
0.8125,823.0190004887586,818.7721220987797,0.0
0.81640625,825.6140029325513,817.7588319341735,0.0
0.8203125,825.1527370478983,816.5474009661084,0.0
0.82421875,815.527248289345,814.5151617479861,0.0
0.828125,805.9063416422288,812.5719205032198,0.0
0.83203125,805.4542399804496,811.6224334999222,0.0
0.8359375,798.8926564027371,810.1009921980021,0.0
0.83984375,804.5530913978495,809.8602329323635,0.0
0.84375,804.1009897360705,809.0402992173722,0.0
0.84765625,800.5941471163245,807.953893933968,0.0
0.8515625,784.8698680351906,805.6549889460155,0.0
0.85546875,784.4269305962855,804.9054279970309,0.0
0.859375,777.8745112414467,803.512626367342,0.0
0.86328125,780.4893695014664,803.0177678954972,0.0
0.8671875,776.9932184750733,801.8655401408513,0.0
0.87109375,779.6080767350929,801.2958877532938,0.0
0.875,770.0024437927664,799.4440834205,0.0
0.87890625,769.5656158357771,798.4701436420291,0.0
0.8828125,763.0193059628543,796.8109463027515,0.0
0.88671875,762.585532746823,795.6987634300738,0.0
0.890625,759.097018572825,794.1969112540768,0.0
0.89453125,758.6647727272727,792.9234600552378,0.0
0.8984375,770.4514907135875,792.8156816942377,0.0
0.90234375,773.067876344086,791.7272827670197,0.0
0.90625,766.5185117302052,789.6767384255446,0.0
0.91015625,766.081683773216,788.2127395242015,0.0
0.9140625,759.5353739002932,786.089319602293,0.0
0.91796875,752.9921187683284,783.9184467246207,0.0
0.921875,780.0540689149559,785.1159616341376,0.0
0.92578125,785.7190860215053,784.1445593493031,0.0
0.9296875,782.2168255131965,782.2867910972934,0.0
0.93359375,784.8255742913001,781.1012784578916,0.0
0.9375,781.3233137829912,779.3512825441566,0.0
0.94140625,765.6036168132943,776.4098627226931,0.0
0.9453125,792.6579301075269,777.8507585415874,0.0
0.94921875,798.3153103616814,777.1940218347853,0.0
0.953125,797.8601539589444,776.0310981862887,0.0
0.95703125,803.5144794721407,775.6136321841415,0.0
0.9609375,803.0562683284456,774.7109046186712,0.0
0.96484375,784.2696114369502,772.0778772120028,0.0
0.96875,802.1490102639295,773.277034898081,0.0
0.97265625,807.8002810361681,773.3565906060389,0.0
0.9765625,807.3390151515151,772.9627243575151,0.0
0.98046875,812.9872311827957,773.3418695047601,0.0
0.984375,815.5776515151515,773.5699455548713,0.0
0.98828125,799.8380987292277,772.0930905586484,0.0
0.9921875,802.4346285434996,772.6072518274038,0.0
0.99609375,805.0296309872923,773.2344932930968,0.0
1.0,801.5136241446726,773.3528585857158,0.0
1.00390625,810.2181085043989,774.8182518309691,0.0
1.0078125,809.7537878787879,775.4618658093923,0.0
1.01171875,800.1252443792766,775.2789005584528,0.0
1.015625,793.5560239491691,775.4824137349307,0.0
1.01953125,796.1540811339198,776.6652410389621,0.0
1.0234375,789.5863880742913,776.951586775403,0.0
1.02734375,798.2954545454545,778.8116183940816,0.0
1.03125,797.8357160312805,779.7625653926756,0.0
1.03515625,791.266495601173,780.1115171305814,0.0
1.0390625,784.7003299120234,780.4566727162214,0.0
1.04296875,787.3014418377322,781.7054142416314,0.0
1.046875,777.6820625610948,781.6717558425902,0.0
1.05078125,783.3409701857282,783.1316291535757,0.0
1.0546875,782.8873411534702,783.9069759772603,0.0
1.05859375,779.3789711632454,784.3064511326883,0.0
1.0625,781.981610459433,785.2518739837624,0.0
1.06640625,784.5827223851418,786.1214608761541,0.0
1.0703125,778.0180840664711,785.9853447104381,0.0
1.07421875,780.6207233626589,786.6963455570085,0.0
1.078125,780.1670943304008,787.0095134686228,0.0
1.08203125,770.5492424242425,786.3006682574581,0.0
1.0859375,791.4833822091887,788.5979597042457,0.0
1.08984375,797.1331256109482,789.2759582815505,0.0
1.09375,790.5608504398826,788.673488630888,0.0
1.09765625,796.2105938416422,789.2720592351976,0.0
1.1015625,792.6930596285434,788.9023083161264,0.0
1.10546875,780.0128299120236,787.5594475610548,0.0
1.109375,810.1050830889541,790.5111462659534,0.0
1.11328125,815.7441348973607,790.973485489309,0.0
1.1171875,815.2706500488758,790.8499183480116,0.0
1.12109375,820.9066471163245,791.3911552065449,0.0
1.125,820.4301075268818,791.3659529724953,0.0
1.12890625,801.6251221896383,789.5291568301774,0.0
1.1328125,828.6504154447703,792.3790963307096,0.0
1.13671875,834.2787756598241,793.1181768526671,0.0
1.140625,833.7945992179864,793.3336234350642,0.0
1.14453125,842.4746456500488,794.5847942892259,0.0
1.1484375,841.9858870967741,795.0214516645626,0.0
1.15234375,820.1139418377321,793.3961759230621,0.0
1.15625,834.9095796676442,795.5713473112727,0.0
1.16015625,837.4786168132943,796.5819455500302,0.0
1.1640625,836.9913856304986,797.3731073783795,0.0
1.16796875,848.7231182795698,799.4988323352638,0.0
1.171875,851.284518572825,800.8016890665338,0.0
1.17578125,835.5159457478006,800.3525149041286,0.0
1.1796875,831.973973607038,801.2217938720867,0.0
1.18359375,834.5430107526881,802.7611365089067,0.0
1.1875,831.0010386119257,803.7207970285968,0.0
1.19140625,836.6248167155425,805.6442164716491,0.0
1.1953125,842.2455400782013,807.6015794600424,0.0
1.19921875,832.5895039100685,808.0439203171262,0.0
1.203125,819.8833088954057,808.1878676095278,0.0
1.20703125,819.4021871945258,809.5462258174322,0.0
1.2109375,812.8115835777126,810.2331726904122,0.0
1.21484375,818.4429985337243,812.0953522511749,0.0
1.21875,821.0166177908113,813.5795272823268,0.0
1.22265625,817.4792277614858,814.378450428331,0.0
1.2265625,807.8338831867057,814.4794730208795,0.0
1.23046875,807.357343597263,815.4104899664233,0.0
1.234375,800.7713220918866,815.6033461724412,0.0
1.23828125,803.3525782013685,816.5974784817608,0.0
1.2421875,802.8775659824046,817.1482108086209,0.0
1.24609375,799.3478128054741,817.2555919660488,0.0
1.25,804.9838098729228,818.1582882341096,0.0
1.25390625,807.5620112414467,818.624196666565,0.0
1.2578125,797.9197214076246,817.7302460701411,0.0
1.26171875,800.5009775171065,817.9500642426717,0.0
1.265625,796.9712243401759,817.4188299594152,0.0
1.26953125,790.3882575757576,816.445089809139,0.0
1.2734375,811.301014173998,818.1335352393814,0.0
1.27734375,816.9293743890519,818.1775098466977,0.0
1.28125,810.3357160312805,816.9211879874275,0.0
1.28515625,812.9093352883675,816.5395036152939,0.0
1.2890625,809.371945259042,815.4837679631655,0.0
1.29296875,796.6718597262952,813.4409002676935,0.0
1.296875,820.6347751710655,815.0598465769963,0.0
1.30078125,826.2570259042034,814.7925549864228,0.0
1.3046875,822.7119990224828,813.6087329673552,0.0
1.30859375,828.3327223851418,813.3794467916977,0.0
1.3125,827.8409090909091,812.5649623133423,0.0
1.31640625,812.0753910068427,810.2368529496072,0.0
1.3203125,826.8649193548387,811.0353794595735,0.0
1.32421875,832.4825879765395,810.9430444650646,0.0
1.328125,828.9329789833821,809.986514202487,0.0
1.33203125,834.5491202346041,810.0336986677476,0.0
1.3359375,834.0527248289345,809.5415326389952,0.0
1.33984375,821.3373655913979,807.8899663784222,0.0
1.34375,820.8470796676443,807.540910621182,0.0
1.34765625,823.4115347018572,807.5521503253096,0.0
1.3515625,816.810239491691,806.6835176444249,0.0
1.35546875,825.4857038123166,807.4135723386848,0.0
1.359375,824.992363147605,807.2674279638496,0.0
1.36328125,815.3347996089931,806.2476665964668,0.0
1.3671875,802.6270772238514,804.9510565784616,0.0
1.37109375,805.1991691104595,805.2088355591836,0.0
1.375,798.6055107526881,804.5259117545768,0.0
1.37890625,801.1791300097751,804.7562433221544,0.0
1.3828125,800.6964809384164,804.655549458356,0.0
1.38671875,797.1590909090909,804.2235490346043,0.0
1.390625,781.4042644183774,802.5149251658911,0.0
1.39453125,780.9307795698925,802.292548073745,0.0
1.3984375,774.3478128054741,801.3651592472393,0.0
1.40234375,773.8773826979473,800.9637043352346,0.0
1.40625,770.3522116324535,800.1502565541663,0.0
1.41015625,772.9380498533725,799.8535794643059,0.0
1.4140625,760.2486559139784,797.8995929621492,0.0
1.41796875,762.8390762463343,797.3784456361286,0.0
1.421875,750.1542644183774,795.1775348393342,0.0
1.42578125,749.6945259042034,794.076859847674,0.0
1.4296875,746.1800464320625,792.5166548342107,0.0
1.43359375,745.7218352883675,791.1189560796788,0.0
1.4375,754.4278470185728,790.5134140071056,0.0
1.44140625,757.0197947214076,789.1736944424184,0.0
1.4453125,750.4459921798631,786.8095987589641,0.0
1.44921875,749.9847262952101,784.974729834638,0.0
1.453125,740.3592375366569,782.1163541776748,0.0
1.45703125,733.7930718475073,779.4671570586306,0.0
1.4609375,754.7226295210166,779.5112705213912,0.0
1.46484375,760.3677908113392,777.94789149645,0.0
1.46875,753.7909335288367,775.126680817511,0.0
1.47265625,756.3813538611926,773.227673371936,0.0
1.4765625,749.8060239491691,770.3950411143273,0.0
1.48046875,737.1242668621701,766.9355225591034,0.0
1.484375,754.9960288367547,766.5649616777753,0.0
1.48828125,763.694403714565,765.2817950547319,0.0
1.4921875,757.1144916911046,762.5050342608758,0.0
1.49609375,762.7565982404692,761.0377730433826,0.0
1.5,759.2314271749756,758.7179949087457,0.0
1.50390625,746.5435606060606,755.547348871827,0.0
1.5078125,752.1902492668622,754.3041948700679,0.0
1.51171875,757.8338831867057,753.1331752154452,0.0
1.515625,751.2554985337244,750.8111120323454,0.0
1.51953125,756.8991324535679,749.8234486316801,0.0
1.5234375,756.43022971652,748.3157374846162,0.0
1.52734375,746.7971041055719,745.9817349251053,0.0
1.53125,740.2233015640273,744.0460510305936,0.0
1.53515625,739.7620356793743,742.8007762410342,0.0
1.5390625,736.2460288367547,741.3080757258316,0.0
1.54296875,738.8410312805474,740.4956754481715,0.0
1.546875,741.4345063538613,739.74662050078,0.0
1.55078125,731.8074902248289,737.8229874207719,0.0
1.5546875,719.1303152492669,735.6366580676618,0.0
1.55859375,718.6782135874878,734.7087273000351,0.0
1.5625,712.1166300097752,733.1612672586402,0.0
1.56640625,714.7223240469208,732.5365185544979,0.0
1.5703125,711.217008797654,731.2800070720136,0.0
1.57421875,710.7679618768329,730.320456094244,0.0
1.578125,695.045210166178,727.7853687327009,0.0
1.58203125,697.6585410557185,727.0645290087825,0.0
1.5859375,688.051380742913,725.0409856739016,0.0
1.58984375,690.6677663734115,724.1879670273439,0.0
1.59375,687.1731427174976,722.6401379223337,0.0
1.59765625,686.7347873900294,721.3291038439112,0.0
1.6015625,686.2964320625612,719.9448212339545,0.0
1.60546875,685.8580767350929,718.491187369316,0.0
1.609375,676.2554985337243,716.0370596562879,0.0
1.61328125,675.821725317693,714.4338005427702,0.0
1.6171875,672.333211143695,712.4348447240133,0.0
1.62109375,668.8462243401759,710.3497979182813,0.0
1.625,686.7439516129032,710.3583919622114,0.0
1.62890625,689.3588098729228,708.7731181612181,0.0
1.6328125,682.8079178885631,706.2421573103148,0.0
1.63671875,685.4243035190616,704.6287663162032,0.0
1.640625,681.9296798631476,702.3857849860949,0.0
1.64453125,666.2176197458455,698.8896461334997,0.0
1.6484375,696.3343108504399,700.029686889,0.0
1.65234375,701.9978005865103,698.7145184367554,0.0
1.65625,698.4940127077223,696.5413660143389,0.0
1.66015625,704.1559750733138,695.381751874531,0.0
1.6640625,700.6506598240469,693.3842336318531,0.0
1.66796875,684.927908113392,690.2357333226303,0.0
1.671875,708.9244257086999,691.1983043076917,0.0
1.67578125,714.5802785923754,690.407343845611,0.0
1.6796875,711.0688538611926,688.8286719014475,0.0
1.68359375,719.7779203323558,688.6406841165945,0.0
1.6875,719.3181818181819,687.683064353544,0.0
1.69140625,700.5299975562071,685.0232794220842,0.0
1.6953125,709.2436461388074,685.2872521088228,0.0
1.69921875,714.8979716520039,685.3685710555567,0.0
1.703125,711.3850195503421,684.6603817540006,0.0
1.70703125,720.0925586510264,685.3355279101258,0.0
1.7109375,722.6860337243402,685.5402883945782,0.0
1.71484375,710.0042766373411,684.345391739041,0.0
1.71875,706.4928519061584,684.2070710772516,0.0
1.72265625,706.0376955034213,684.4794854179448,0.0
1.7265625,702.5277981427174,684.5291766207529,0.0
1.73046875,711.2383919843596,685.8986615283363,0.0
1.734375,713.8349217986315,686.7311967216842,0.0
1.73828125,704.2109604105572,686.4068867879176,0.0
1.7421875,694.5915811339198,686.1408384259796,0.0
1.74609375,697.1957478005866,687.1420148652478,0.0
1.75,690.6341642228739,687.2220212542089,0.0
1.75390625,696.2945992179864,688.5401058389691,0.0
1.7578125,695.8424975562073,689.2300815936693,0.0
1.76171875,692.3356549364614,689.5987943331478,0.0
1.765625,685.7755987292278,689.6304309850208,0.0
1.76953125,685.3280791788856,690.2355504063723,0.0
1.7734375,681.8258186705767,690.4691655329934,0.0
1.77734375,684.4345674486804,691.252944502413,0.0
1.78125,683.9870478983382,691.6530809327745,0.0
1.78515625,677.4300464320625,691.3550500057818,0.0
1.7890625,689.2045454545454,692.8338020166357,0.0
1.79296875,691.8087121212121,693.3098161638103,0.0
1.796875,688.3018695014663,693.1072263102685,0.0
1.80078125,690.9060361681329,693.4651924122109,0.0
1.8046875,684.3444525904204,692.8300165319271,0.0
1.80859375,674.7311827956989,691.809826888406,0.0
1.8125,701.7793866080156,694.43086985228,0.0
1.81640625,707.4306573802542,694.8377239535454,0.0
1.8203125,706.9693914956011,694.6204297805164,0.0
1.82421875,709.5628665689151,694.7181348080486,0.0
1.828125,706.0453323558162,694.2038477144245,0.0
1.83203125,687.2556207233627,692.1355090964815,0.0
1.8359375,720.405669599218,695.3231716152908,0.0
1.83984375,729.1009897360705,696.0519007945436,0.0
1.84375,728.6275048875856,695.9222410430764,0.0
1.84765625,734.2635019550343,696.4972732315794,0.0
1.8515625,736.8417033235581,696.8563725366329,0.0
1.85546875,714.980449657869,694.825582564758,0.0
1.859375,735.8962609970674,697.2067064495442,0.0
1.86328125,741.5276759530792,698.1178893688606,0.0
1.8671875,741.0465542521995,698.5176728554067,0.0
1.87109375,749.7296554252199,699.9634876975547,0.0
1.875,755.3534335288367,701.226898105847,0.0
1.87890625,733.4814882697947,699.8276155713611,0.0
1.8828125,739.1129032258065,701.3172851262016,0.0
1.88671875,741.6865224828935,702.5753765520238,0.0
1.890625,741.2038734115347,703.6049767353533,0.0
1.89453125,749.8854472140763,705.6464500251922,0.0
1.8984375,752.4529569892472,707.1562523042256,0.0
1.90234375,739.7452346041055,707.2023270142461,0.0
1.90625,733.1531036168134,707.9267006766706,0.0
1.91015625,735.7282502443793,709.6089558333454,0.0
1.9140625,732.1923875855327,710.6852909340176,0.0
1.91796875,737.8222751710655,712.6986797965988,0.0
1.921875,740.3943670576735,714.4071970705442,0.0
1.92578125,733.8007086999023,715.1891769728624,0.0
1.9296875,721.1006231671554,715.33258487797,0.0
1.93359375,723.6803519061584,716.9758807674785,0.0
1.9375,717.094330400782,717.6183544087016,0.0
1.94140625,719.6755865102639,719.1088851671263,0.0
1.9453125,722.2553152492669,720.5105075049414,0.0
1.94921875,715.6692937438905,720.8916219836261,0.0
1.953125,715.1958088954057,721.7916185156184,0.0
1.95703125,714.7223240469209,722.5796635912369,0.0
1.9609375,708.1393572825025,722.6288861879158,0.0
1.96484375,710.7236681329423,723.4798504583886,0.0
1.96875,710.2517106549365,723.8889650954145,0.0
1.97265625,703.670271260997,723.545471476701,0.0
1.9765625,715.4203323558162,724.9282339003751,0.0
1.98046875,721.0548020527859,725.5736074728976,0.0
1.984375,714.4672531769306,724.8824747987775,0.0
1.98828125,720.1017228739003,725.3388110990412,0.0
1.9921875,716.5689149560118,724.7759759095177,0.0
1.99609375,703.8734115347019,723.1921213620243,0.0
2.0,730.8956500488758,725.5462015283964,0.0
2.00390625,736.5209555229717,725.6731103098774,0.0
2.0078125,732.9789833822092,724.8545952643642,0.0
2.01171875,738.602761485826,724.9605780648233,0.0
2.015625,735.0592619745846,724.1385166054846,0.0
2.01953125,716.2435850439882,721.762889120255,0.0
2.0234375,740.2034457478006,723.7111768442596,0.0
2.02734375,745.8226417399804,723.8059074272392,0.0
2.03125,745.3293010752687,723.3258233642175,0.0
2.03515625,754.0001832844575,723.8354127975201,0.0
2.0390625,750.4475195503421,723.1779040033529,0.0
2.04296875,731.622678396872,721.0386784023241,0.0
2.046875,743.3544110459433,722.0449800895012,0.0
2.05078125,748.9705522971651,722.4781626016419,0.0
2.0546875,745.4194159335289,722.0483365815046,0.0
2.05859375,751.0340298142718,722.6203451893754,0.0
2.0625,753.5908479960899,722.9600283383998,0.0
2.06640625,740.8724340175952,721.8290191777594,0.0
2.0703125,734.2696114369502,721.3761793247352,0.0
2.07421875,736.8340664711633,721.8876713969665,0.0
2.078125,733.2875122189639,721.8060070893788,0.0
2.08203125,738.9067082111436,722.680195369343,0.0
2.0859375,741.4681085043989,723.274046923195,0.0
2.08984375,731.809017595308,722.6594575974144,0.0
2.09375,716.0450268817203,721.4331055679362,0.0
2.09765625,715.5623778103616,721.7284721126906,0.0
2.1015625,708.9702468230694,721.3514559854237,0.0
2.10546875,711.5453934506354,721.8418406090668,0.0
2.109375,714.1190127077223,722.2667395080672,0.0
2.11328125,710.5816226783969,722.010257010241,0.0
2.1171875,694.8267961876833,720.4406309982762,0.0
2.12109375,694.3533113391984,720.3211923554132,0.0
2.125,684.7156036168133,719.1495639841178,0.0
2.12890625,684.2467008797654,718.7731817589464,0.0
2.1328125,683.7777981427174,718.253867040534,0.0
2.13671875,686.3636363636364,717.9064172090136,0.0
